Date,Product_ID,Region,Units_Sold,Unit_Price,Revenue,Promotion_Spend,Fuel_Cost_Index,Customer_Sentiment,Is_Holiday_Season
2025-05-28,Product_L,South,759,22.78,17290.02,4770.08,96.56,45.97,0
2025-05-28,Product_L,East,827,22.32,18458.64,3555.43,96.56,45.97,0
2025-05-28,Product_L,West,764,22.52,17205.28,3909.12,96.56,45.97,0
2025-06-28,Product_A,North,660,25.92,17107.2,4461.28,91.66,52.75,0
2025-06-28,Product_A,South,750,26.46,19845.0,4815.22,91.66,52.75,0
2025-06-28,Product_A,East,741,25.61,18977.01,2071.03,91.66,52.75,0
2025-06-28,Product_A,West,645,26.03,16789.35,3346.72,91.66,52.75,0
2025-06-28,Product_B,North,559,30.81,17222.79,2392.99,91.66,52.75,0
2025-06-28,Product_B,South,608,30.48,18531.84,4321.4,91.66,52.75,0
2025-06-28,Product_B,East,624,30.35,18938.4,2727.55,91.66,52.75,0
2025-06-28,Product_B,West,630,29.8,18774.0,3751.77,91.66,52.75,0
2025-06-28,Product_C,North,880,21.09,18559.2,3954.02,91.66,52.75,0
2025-06-28,Product_C,South,735,20.61,15148.35,3556.88,91.66,52.75,0
2025-06-28,Product_C,East,886,20.34,18021.24,3169.89,91.66,52.75,0
2025-06-28,Product_C,West,768,20.5,15744.0,3050.82,91.66,52.75,0
2025-06-28,Product_D,North,506,37.32,18883.92,3340.22,91.66,52.75,0
2025-06-28,Product_D,South,494,36.99,18273.06,1617.22,91.66,52.75,0
2025-06-28,Product_D,East,530,38.1,20193.0,4309.07,91.66,52.75,0
2025-06-28,Product_D,West,499,38.59,19256.41,4920.02,91.66,52.75,0
2025-06-28,Product_E,North,407,44.86,18258.02,3982.22,91.66,52.75,0
2025-06-28,Product_E,South,394,44.73,17623.62,3731.91,91.66,52.75,0
2025-06-28,Product_E,East,435,46.35,20162.25,3059.92,91.66,52.75,0
2025-06-28,Product_E,West,378,45.6,17236.8,2935.26,91.66,52.75,0
2025-06-28,Product_F,North,863,16.79,14489.77,4408.72,91.66,52.75,0
2025-06-28,Product_F,South,907,17.45,15827.15,3300.03,91.66,52.75,0
2025-06-28,Product_F,East,883,16.93,14949.19,4801.17,91.66,52.75,0
2025-06-28,Product_F,West,761,16.83,12807.63,2988.96,91.66,52.75,0
2025-06-28,Product_G,North,686,23.61,16196.46,4320.87,91.66,52.75,0
2025-06-28,Product_G,South,744,23.17,17238.48,2716.34,91.66,52.75,0
2025-06-28,Product_G,East,799,24.31,19423.69,3459.13,91.66,52.75,0
2025-06-28,Product_G,West,668,23.4,15631.2,4021.24,91.66,52.75,0
2025-06-28,Product_H,North,319,52.89,16871.91,3230.86,91.66,52.75,0
2025-06-28,Product_H,South,308,52.35,16123.8,4734.07,91.66,52.75,0
2025-06-28,Product_H,East,362,53.32,19301.84,4010.25,91.66,52.75,0
2025-06-28,Product_H,West,318,51.13,16259.34,2886.11,91.66,52.75,0
2025-06-28,Product_I,North,982,14.83,14563.06,1263.13,91.66,52.75,0
2025-06-28,Product_I,South,980,15.24,14935.2,4307.78,91.66,52.75,0
2025-06-28,Product_I,East,1015,15.25,15478.75,2737.79,91.66,52.75,0
2025-06-28,Product_I,West,860,14.98,12882.8,2626.07,91.66,52.75,0
2025-06-28,Product_J,North,550,33.21,18265.5,1923.65,91.66,52.75,0
2025-06-28,Product_J,South,520,33.09,17206.8,3098.76,91.66,52.75,0
2025-06-28,Product_J,East,657,33.17,21792.69,5154.36,91.66,52.75,0
2025-06-28,Product_J,West,525,32.49,17057.25,3500.96,91.66,52.75,0
2025-06-28,Product_K,North,687,28.3,19442.1,5424.97,91.66,52.75,0
2025-06-28,Product_K,South,619,28.8,17827.2,2474.4,91.66,52.75,0
2025-06-28,Product_K,East,675,29.01,19581.75,3512.76,91.66,52.75,0
2025-06-28,Product_K,West,623,28.98,18054.54,3607.58,91.66,52.75,0
2025-06-28,Product_L,North,780,22.51,17557.8,4262.62,91.66,52.75,0
2025-06-28,Product_L,South,736,22.57,16611.52,4758.1,91.66,52.75,0
2025-06-28,Product_L,East,886,23.1,20466.6,3600.32,91.66,52.75,0
2025-06-28,Product_L,West,773,22.39,17307.47,5027.35,91.66,52.75,0
2025-07-28,Product_A,North,578,25.59,14791.02,1993.68,92.97,56.85,0
2025-07-28,Product_A,South,638,26.1,16651.8,4417.82,92.97,56.85,0
2025-07-28,Product_A,East,617,25.17,15529.89,3325.79,92.97,56.85,0
2025-07-28,Product_A,West,545,25.97,14153.65,4744.56,92.97,56.85,0
2025-07-28,Product_B,North,550,30.63,16846.5,3663.77,92.97,56.85,0
2025-07-28,Product_B,South,581,29.76,17290.56,3884.66,92.97,56.85,0
2025-07-28,Product_B,East,585,29.9,17491.5,4113.44,92.97,56.85,0
2025-07-28,Product_B,West,570,31.14,17749.8,4352.01,92.97,56.85,0
2025-07-28,Product_C,North,699,20.94,14637.06,1947.79,92.97,56.85,0
2025-07-28,Product_C,South,786,19.97,15696.42,3860.46,92.97,56.85,0
2025-07-28,Product_C,East,771,20.14,15527.94,3555.59,92.97,56.85,0
2025-07-28,Product_C,West,729,20.91,15243.39,3158.11,92.97,56.85,0
2025-07-28,Product_D,North,504,37.23,18763.92,3716.71,92.97,56.85,0
2025-07-28,Product_D,South,479,37.67,18043.93,3095.35,92.97,56.85,0
2025-07-28,Product_D,East,491,38.41,18859.31,3481.74,92.97,56.85,0
2025-07-28,Product_D,West,439,38.89,17072.71,3265.73,92.97,56.85,0
2025-07-28,Product_E,North,367,44.88,16470.96,2158.47,92.97,56.85,0
2025-07-28,Product_E,South,387,44.11,17070.57,3731.31,92.97,56.85,0
2025-07-28,Product_E,East,394,45.74,18021.56,4508.54,92.97,56.85,0
2025-07-28,Product_E,West,336,46.41,15593.76,3081.66,92.97,56.85,0
2025-07-28,Product_F,North,773,17.42,13465.66,3913.16,92.97,56.85,0
2025-07-28,Product_F,South,764,16.94,12942.16,3023.32,92.97,56.85,0
2025-07-28,Product_F,East,912,16.77,15294.24,3425.82,92.97,56.85,0
2025-07-28,Product_F,West,702,17.57,12334.14,3948.27,92.97,56.85,0
2025-07-28,Product_G,North,652,23.17,15106.84,2302.53,92.97,56.85,0
2025-07-28,Product_G,South,615,23.18,14255.7,3687.57,92.97,56.85,0
2025-07-28,Product_G,East,760,23.94,18194.4,1971.44,92.97,56.85,0
2025-07-28,Product_G,West,560,23.97,13423.2,2088.88,92.97,56.85,0
2025-07-28,Product_H,North,291,51.01,14843.91,3020.21,92.97,56.85,0
2025-07-28,Product_H,South,325,52.74,17140.5,1980.33,92.97,56.85,0
2025-07-28,Product_H,East,327,50.88,16637.76,3568.52,92.97,56.85,0
2025-07-28,Product_H,West,295,51.4,15163.0,1872.74,92.97,56.85,0
2025-07-28,Product_I,North,923,15.06,13900.38,4775.98,92.97,56.85,0
2025-07-28,Product_I,South,856,15.3,13096.8,4942.41,92.97,56.85,0
2025-07-28,Product_I,East,915,15.33,14026.95,3713.71,92.97,56.85,0
2025-07-28,Product_I,West,804,15.42,12397.68,4037.55,92.97,56.85,0
2025-07-28,Product_J,North,489,32.79,16034.31,4483.21,92.97,56.85,0
2025-07-28,Product_J,South,479,33.0,15807.0,2914.14,92.97,56.85,0
2025-07-28,Product_J,East,561,33.24,18647.64,3477.08,92.97,56.85,0
2025-07-28,Product_J,West,454,32.51,14759.54,3525.32,92.97,56.85,0
2025-07-28,Product_K,North,590,29.55,17434.5,4468.29,92.97,56.85,0
2025-07-28,Product_K,South,592,29.23,17304.16,2280.89,92.97,56.85,0
2025-07-28,Product_K,East,625,29.25,18281.25,2666.08,92.97,56.85,0
2025-07-28,Product_K,West,584,28.85,16848.4,4212.32,92.97,56.85,0
2025-07-28,Product_L,North,721,22.09,15926.89,3224.33,92.97,56.85,0
2025-07-28,Product_L,South,735,22.18,16302.3,3162.9,92.97,56.85,0
2025-07-28,Product_L,East,753,22.13,16663.89,3923.55,92.97,56.85,0
2025-07-28,Product_L,West,669,23.14,15480.66,3068.36,92.97,56.85,0
2025-08-28,Product_A,North,561,26.08,14630.88,3291.59,93.7,60.15,0
2025-08-28,Product_A,South,502,26.59,13348.18,2840.09,93.7,60.15,0
2025-08-28,Product_A,East,651,25.27,16450.77,3768.3,93.7,60.15,0
2025-08-28,Product_A,West,576,25.24,14538.24,4511.59,93.7,60.15,0
2025-08-28,Product_B,North,495,30.0,14850.0,1515.66,93.7,60.15,0
2025-08-28,Product_B,South,516,30.83,15908.28,2742.77,93.7,60.15,0
2025-08-28,Product_B,East,496,29.88,14820.48,3474.28,93.7,60.15,0
2025-08-28,Product_B,West,527,31.08,16379.16,3758.02,93.7,60.15,0
2025-08-28,Product_C,North,698,20.14,14057.72,4685.45,93.7,60.15,0
2025-08-28,Product_C,South,665,20.21,13439.65,4328.92,93.7,60.15,0
2025-08-28,Product_C,East,735,20.42,15008.7,3101.25,93.7,60.15,0
2025-08-28,Product_C,West,572,20.69,11834.68,3099.61,93.7,60.15,0
2025-08-28,Product_D,North,443,38.67,17130.81,2874.25,93.7,60.15,0
2025-08-28,Product_D,South,395,37.08,14646.6,4276.42,93.7,60.15,0
2025-08-28,Product_D,East,415,38.93,16155.95,2834.59,93.7,60.15,0
2025-08-28,Product_D,West,399,37.47,14950.53,3973.57,93.7,60.15,0
2025-08-28,Product_E,North,336,45.01,15123.36,2394.29,93.7,60.15,0
2025-08-28,Product_E,South,377,45.17,17029.09,6048.34,93.7,60.15,0
2025-08-28,Product_E,East,373,44.58,16628.34,3313.85,93.7,60.15,0
2025-08-28,Product_E,West,338,46.52,15723.76,2281.73,93.7,60.15,0
2025-08-28,Product_F,North,748,17.17,12843.16,3440.95,93.7,60.15,0
2025-08-28,Product_F,South,792,17.78,14081.76,5797.7,93.7,60.15,0
2025-08-28,Product_F,East,849,17.07,14492.43,2604.12,93.7,60.15,0
2025-08-28,Product_F,West,662,16.99,11247.38,2884.87,93.7,60.15,0
2025-08-28,Product_G,North,664,24.03,15955.92,3616.22,93.7,60.15,0
2025-08-28,Product_G,South,570,23.84,13588.8,3351.56,93.7,60.15,0
2025-08-28,Product_G,East,581,23.1,13421.1,1573.88,93.7,60.15,0
2025-08-28,Product_G,West,550,23.24,12782.0,2788.41,93.7,60.15,0
2025-08-28,Product_H,North,270,52.81,14258.7,2702.11,93.7,60.15,0
2025-08-28,Product_H,South,259,51.53,13346.27,4381.5,93.7,60.15,0
2025-08-28,Product_H,East,321,52.75,16932.75,4774.49,93.7,60.15,0
2025-08-28,Product_H,West,246,52.85,13001.1,2777.09,93.7,60.15,0
2025-08-28,Product_I,North,883,15.21,13430.43,3063.06,93.7,60.15,0
2025-08-28,Product_I,South,744,15.33,11405.52,2404.57,93.7,60.15,0
2025-08-28,Product_I,East,775,15.37,11911.75,3177.13,93.7,60.15,0
2025-08-28,Product_I,West,733,15.41,11295.53,3332.2,93.7,60.15,0
2025-08-28,Product_J,North,499,32.93,16432.07,1932.78,93.7,60.15,0
2025-08-28,Product_J,South,482,33.69,16238.58,4406.74,93.7,60.15,0
2025-08-28,Product_J,East,500,33.09,16545.0,5056.1,93.7,60.15,0
2025-08-28,Product_J,West,401,33.56,13457.56,3611.99,93.7,60.15,0
2025-08-28,Product_K,North,531,28.37,15064.47,4127.29,93.7,60.15,0
2025-08-28,Product_K,South,568,28.97,16454.96,4358.61,93.7,60.15,0
2025-08-28,Product_K,East,566,28.67,16227.22,2359.69,93.7,60.15,0
2025-08-28,Product_K,West,495,28.98,14345.1,3905.56,93.7,60.15,0
2025-08-28,Product_L,North,669,22.07,14764.83,3751.97,93.7,60.15,0
2025-08-28,Product_L,South,621,22.12,13736.52,3775.82,93.7,60.15,0
2025-08-28,Product_L,East,613,22.18,13596.34,1948.31,93.7,60.15,0
2025-08-28,Product_L,West,612,22.66,13867.92,3482.22,93.7,60.15,0
2025-09-28,Product_A,North,499,25.25,12599.75,2404.82,96.61,61.84,0
2025-09-28,Product_A,South,534,25.65,13697.1,2522.21,96.61,61.84,0
2025-09-28,Product_A,East,580,25.8,14964.0,3846.49,96.61,61.84,0
2025-09-28,Product_A,West,478,25.64,12255.92,3321.09,96.61,61.84,0
2025-09-28,Product_B,North,465,31.12,14470.8,3334.42,96.61,61.84,0
2025-09-28,Product_B,South,476,31.13,14817.88,3389.17,96.61,61.84,0
2025-09-28,Product_B,East,454,30.82,13992.28,3027.64,96.61,61.84,0
2025-09-28,Product_B,West,421,30.01,12634.21,3679.47,96.61,61.84,0
2025-09-28,Product_C,North,582,19.97,11622.54,3585.57,96.61,61.84,0
2025-09-28,Product_C,South,637,21.05,13408.85,1740.41,96.61,61.84,0
2025-09-28,Product_C,East,603,20.76,12518.28,4631.64,96.61,61.84,0
2025-09-28,Product_C,West,523,20.46,10700.58,2275.84,96.61,61.84,0
2025-09-28,Product_D,North,410,37.13,15223.3,4110.03,96.61,61.84,0
2025-09-28,Product_D,South,389,37.25,14490.25,3587.79,96.61,61.84,0
2025-09-28,Product_D,East,378,38.25,14458.5,2052.02,96.61,61.84,0
2025-09-28,Product_D,West,336,37.99,12764.64,3655.01,96.61,61.84,0
2025-09-28,Product_E,North,308,44.77,13789.16,3361.26,96.61,61.84,0
2025-09-28,Product_E,South,334,45.68,15257.12,3270.28,96.61,61.84,0
2025-09-28,Product_E,East,317,45.06,14284.02,4740.25,96.61,61.84,0
2025-09-28,Product_E,West,293,46.32,13571.76,3929.73,96.61,61.84,0
2025-09-28,Product_F,North,623,17.66,11002.18,2537.15,96.61,61.84,0
2025-09-28,Product_F,South,675,17.0,11475.0,1980.67,96.61,61.84,0
2025-09-28,Product_F,East,648,17.09,11074.32,1694.53,96.61,61.84,0
2025-09-28,Product_F,West,716,17.31,12393.96,5180.54,96.61,61.84,0
2025-09-28,Product_G,North,577,24.37,14061.49,3912.55,96.61,61.84,0
2025-09-28,Product_G,South,511,23.4,11957.4,4477.14,96.61,61.84,0
2025-09-28,Product_G,East,579,23.27,13473.33,2702.99,96.61,61.84,0
2025-09-28,Product_G,West,515,23.55,12128.25,3350.99,96.61,61.84,0
2025-09-28,Product_H,North,291,51.84,15085.44,3033.5,96.61,61.84,0
2025-09-28,Product_H,South,271,52.23,14154.33,3032.14,96.61,61.84,0
2025-09-28,Product_H,East,304,50.38,15315.52,4868.79,96.61,61.84,0
2025-09-28,Product_H,West,244,51.16,12483.04,2193.04,96.61,61.84,0
2025-09-28,Product_I,North,804,14.75,11859.0,4611.61,96.61,61.84,0
2025-09-28,Product_I,South,737,15.54,11452.98,5065.05,96.61,61.84,0
2025-09-28,Product_I,East,737,14.88,10966.56,2540.53,96.61,61.84,0
2025-09-28,Product_I,West,645,15.55,10029.75,2681.08,96.61,61.84,0
2025-09-28,Product_J,North,453,32.89,14899.17,4178.45,96.61,61.84,0
2025-09-28,Product_J,South,392,33.56,13155.52,3067.86,96.61,61.84,0
2025-09-28,Product_J,East,448,33.89,15182.72,4055.23,96.61,61.84,0
2025-09-28,Product_J,West,398,32.75,13034.5,1795.0,96.61,61.84,0
2025-09-28,Product_K,North,501,29.92,14989.92,5954.12,96.61,61.84,0
2025-09-28,Product_K,South,536,28.84,15458.24,3433.46,96.61,61.84,0
2025-09-28,Product_K,East,476,28.84,13727.84,1447.98,96.61,61.84,0
2025-09-28,Product_K,West,504,29.56,14898.24,2726.96,96.61,61.84,0
2025-09-28,Product_L,North,600,22.56,13536.0,3679.5,96.61,61.84,0
2025-09-28,Product_L,South,558,23.27,12984.66,1654.9,96.61,61.84,0
2025-09-28,Product_L,East,623,23.06,14366.38,5147.58,96.61,61.84,0
2025-09-28,Product_L,West,504,22.25,11214.0,2207.52,96.61,61.84,0
2025-10-28,Product_A,North,570,24.48,13953.6,5076.85,101.05,65.67,1
2025-10-28,Product_A,South,614,24.67,15147.38,6358.0,101.05,65.67,1
2025-10-28,Product_A,East,623,25.04,15599.92,4811.9,101.05,65.67,1
2025-10-28,Product_A,West,570,24.7,14079.0,4252.27,101.05,65.67,1
2025-10-28,Product_B,North,512,28.5,14592.0,5826.46,101.05,65.67,1
2025-10-28,Product_B,South,468,29.49,13801.32,4361.57,101.05,65.67,1
2025-10-28,Product_B,East,564,29.45,16609.8,5910.63,101.05,65.67,1
2025-10-28,Product_B,West,552,29.48,16272.96,5267.24,101.05,65.67,1
2025-10-28,Product_C,North,803,20.13,16164.39,7084.4,101.05,65.67,1
2025-10-28,Product_C,South,689,19.49,13428.61,6031.48,101.05,65.67,1
2025-10-28,Product_C,East,713,19.16,13661.08,4546.39,101.05,65.67,1
2025-10-28,Product_C,West,685,19.56,13398.6,5378.61,101.05,65.67,1
2025-10-28,Product_D,North,470,36.49,17150.3,4723.53,101.05,65.67,1
2025-10-28,Product_D,South,446,37.11,16551.06,6342.21,101.05,65.67,1
2025-10-28,Product_D,East,468,37.0,17316.0,5450.92,101.05,65.67,1
2025-10-28,Product_D,West,372,37.37,13901.64,4137.8,101.05,65.67,1
2025-10-28,Product_E,North,382,43.7,16693.4,4303.05,101.05,65.67,1
2025-10-28,Product_E,South,357,43.89,15668.73,5094.11,101.05,65.67,1
2025-10-28,Product_E,East,383,43.03,16480.49,5911.15,101.05,65.67,1
2025-10-28,Product_E,West,366,43.44,15899.04,5427.59,101.05,65.67,1
2025-10-28,Product_F,North,704,16.61,11693.44,4103.96,101.05,65.67,1
2025-10-28,Product_F,South,711,16.92,12030.12,5780.66,101.05,65.67,1
2025-10-28,Product_F,East,738,16.87,12450.06,3824.49,101.05,65.67,1
2025-10-28,Product_F,West,797,16.78,13373.66,5630.76,101.05,65.67,1
2025-10-28,Product_G,North,651,22.37,14562.87,5813.56,101.05,65.67,1
2025-10-28,Product_G,South,644,23.1,14876.4,5898.65,101.05,65.67,1
2025-10-28,Product_G,East,645,23.07,14880.15,5494.81,101.05,65.67,1
2025-10-28,Product_G,West,659,23.22,15301.98,6146.27,101.05,65.67,1
2025-10-28,Product_H,North,278,49.62,13794.36,5108.76,101.05,65.67,1
2025-10-28,Product_H,South,280,49.84,13955.2,4746.9,101.05,65.67,1
2025-10-28,Product_H,East,307,51.11,15690.77,4011.4,101.05,65.67,1
2025-10-28,Product_H,West,276,49.41,13637.16,6260.06,101.05,65.67,1
2025-10-28,Product_I,North,873,14.65,12789.45,5427.3,101.05,65.67,1
2025-10-28,Product_I,South,740,14.84,10981.6,3227.62,101.05,65.67,1
2025-10-28,Product_I,East,888,14.35,12742.8,5813.81,101.05,65.67,1
2025-10-28,Product_I,West,853,14.47,12342.91,6480.65,101.05,65.67,1
2025-10-28,Product_J,North,460,31.57,14522.2,4884.65,101.05,65.67,1
2025-10-28,Product_J,South,488,31.66,15450.08,4878.84,101.05,65.67,1
2025-10-28,Product_J,East,507,31.19,15813.33,3489.44,101.05,65.67,1
2025-10-28,Product_J,West,499,31.64,15788.36,5654.78,101.05,65.67,1
2025-10-28,Product_K,North,561,27.29,15309.69,4332.55,101.05,65.67,1
2025-10-28,Product_K,South,563,27.56,15516.28,4658.16,101.05,65.67,1
2025-10-28,Product_K,East,597,28.54,17038.38,4003.37,101.05,65.67,1
2025-10-28,Product_K,West,483,27.4,13234.2,4833.17,101.05,65.67,1
2025-10-28,Product_L,North,731,21.99,16074.69,5059.43,101.05,65.67,1
2025-10-28,Product_L,South,700,21.51,15057.0,4997.89,101.05,65.67,1
2025-10-28,Product_L,East,703,21.35,15009.05,5450.42,101.05,65.67,1
2025-10-28,Product_L,West,651,21.92,14269.92,5063.12,101.05,65.67,1
2025-11-28,Product_A,North,615,25.0,15375.0,5330.65,104.77,64.23,1
2025-11-28,Product_A,South,640,24.28,15539.2,4652.89,104.77,64.23,1
2025-11-28,Product_A,East,625,24.24,15150.0,4936.95,104.77,64.23,1
2025-11-28,Product_A,West,571,24.96,14252.16,6021.97,104.77,64.23,1
2025-11-28,Product_B,North,580,28.64,16611.2,5071.36,104.77,64.23,1
2025-11-28,Product_B,South,545,29.07,15843.15,5666.41,104.77,64.23,1
2025-11-28,Product_B,East,532,29.43,15656.76,4786.54,104.77,64.23,1
2025-11-28,Product_B,West,518,29.88,15477.84,4032.52,104.77,64.23,1
2025-11-28,Product_C,North,770,20.27,15607.9,3832.36,104.77,64.23,1
2025-11-28,Product_C,South,670,19.83,13286.1,5340.88,104.77,64.23,1
2025-11-28,Product_C,East,823,19.53,16073.19,4754.21,104.77,64.23,1
2025-11-28,Product_C,West,631,19.77,12474.87,6204.29,104.77,64.23,1
2025-11-28,Product_D,North,453,35.59,16122.27,3937.4,104.77,64.23,1
2025-11-28,Product_D,South,455,36.74,16716.7,5042.87,104.77,64.23,1
2025-11-28,Product_D,East,437,36.56,15976.72,5250.2,104.77,64.23,1
2025-11-28,Product_D,West,395,37.05,14634.75,5193.42,104.77,64.23,1
2025-11-28,Product_E,North,381,43.11,16424.91,6224.06,104.77,64.23,1
2025-11-28,Product_E,South,349,43.9,15321.1,2018.66,104.77,64.23,1
2025-11-28,Product_E,East,383,44.3,16966.9,5801.72,104.77,64.23,1
2025-11-28,Product_E,West,338,43.56,14723.28,5242.78,104.77,64.23,1
2025-11-28,Product_F,North,839,16.43,13784.77,5155.29,104.77,64.23,1
2025-11-28,Product_F,South,814,16.7,13593.8,5289.24,104.77,64.23,1
2025-11-28,Product_F,East,821,16.43,13489.03,5750.02,104.77,64.23,1
2025-11-28,Product_F,West,773,17.0,13141.0,5301.76,104.77,64.23,1
2025-11-28,Product_G,North,669,22.98,15373.62,5579.29,104.77,64.23,1
2025-11-28,Product_G,South,675,22.86,15430.5,3960.3,104.77,64.23,1
2025-11-28,Product_G,East,671,23.14,15526.94,4397.02,104.77,64.23,1
2025-11-28,Product_G,West,672,22.53,15140.16,6555.64,104.77,64.23,1
2025-11-28,Product_H,North,311,48.9,15207.9,5077.24,104.77,64.23,1
2025-11-28,Product_H,South,304,50.66,15400.64,4426.03,104.77,64.23,1
2025-11-28,Product_H,East,356,49.11,17483.16,5841.12,104.77,64.23,1
2025-11-28,Product_H,West,256,51.21,13109.76,4656.11,104.77,64.23,1
2025-11-28,Product_I,North,874,14.42,12603.08,3988.29,104.77,64.23,1
2025-11-28,Product_I,South,843,14.83,12501.69,3965.06,104.77,64.23,1
2025-11-28,Product_I,East,882,14.11,12445.02,5213.61,104.77,64.23,1
2025-11-28,Product_I,West,778,14.51,11288.78,3793.25,104.77,64.23,1
2025-11-28,Product_J,North,559,31.59,17658.81,5276.56,104.77,64.23,1
2025-11-28,Product_J,South,481,31.39,15098.59,6184.0,104.77,64.23,1
2025-11-28,Product_J,East,580,32.03,18577.4,5539.98,104.77,64.23,1
2025-11-28,Product_J,West,415,32.11,13325.65,3676.48,104.77,64.23,1
2025-11-28,Product_K,North,639,28.38,18134.82,4615.37,104.77,64.23,1
2025-11-28,Product_K,South,575,28.46,16364.5,5199.8,104.77,64.23,1
2025-11-28,Product_K,East,672,28.73,19306.56,6333.45,104.77,64.23,1
2025-11-28,Product_K,West,583,27.38,15962.54,6629.35,104.77,64.23,1
2025-11-28,Product_L,North,730,21.8,15914.0,5041.19,104.77,64.23,1
2025-11-28,Product_L,South,597,22.34,13336.98,4214.55,104.77,64.23,1
2025-11-28,Product_L,East,664,21.73,14428.72,4734.24,104.77,64.23,1
2025-11-28,Product_L,West,577,21.8,12578.6,4084.44,104.77,64.23,1
2025-12-28,Product_A,North,705,24.62,17357.1,4512.07,107.56,58.87,1
2025-12-28,Product_A,South,593,24.55,14558.15,4835.43,107.56,58.87,1
2025-12-28,Product_A,East,631,24.36,15371.16,4791.33,107.56,58.87,1
2025-12-28,Product_A,West,592,24.16,14302.72,6080.64,107.56,58.87,1
2025-12-28,Product_B,North,556,28.77,15996.12,4425.63,107.56,58.87,1
2025-12-28,Product_B,South,547,28.41,15540.27,4445.37,107.56,58.87,1
2025-12-28,Product_B,East,588,28.28,16628.64,4992.21,107.56,58.87,1
2025-12-28,Product_B,West,557,28.75,16013.75,4495.47,107.56,58.87,1
2025-12-28,Product_C,North,766,19.91,15251.06,4754.35,107.56,58.87,1
2025-12-28,Product_C,South,690,19.17,13227.3,5364.74,107.56,58.87,1
2025-12-28,Product_C,East,815,19.81,16145.15,4694.04,107.56,58.87,1
2025-12-28,Product_C,West,768,19.93,15306.24,5451.96,107.56,58.87,1
2025-12-28,Product_D,North,523,36.75,19220.25,4619.93,107.56,58.87,1
2025-12-28,Product_D,South,489,36.36,17780.04,4680.02,107.56,58.87,1
2025-12-28,Product_D,East,527,35.49,18703.23,6690.49,107.56,58.87,1
2025-12-28,Product_D,West,484,37.2,18004.8,4951.26,107.56,58.87,1
2025-12-28,Product_E,North,415,44.09,18297.35,4227.17,107.56,58.87,1
2025-12-28,Product_E,South,390,42.84,16707.6,5396.52,107.56,58.87,1
2025-12-28,Product_E,East,436,44.62,19454.32,5493.11,107.56,58.87,1
2025-12-28,Product_E,West,379,44.07,16702.53,6964.06,107.56,58.87,1
2025-12-28,Product_F,North,919,16.54,15200.26,4393.66,107.56,58.87,1
2025-12-28,Product_F,South,735,16.56,12171.6,3833.01,107.56,58.87,1
2025-12-28,Product_F,East,832,16.86,14027.52,4604.33,107.56,58.87,1
2025-12-28,Product_F,West,827,16.22,13413.94,6004.45,107.56,58.87,1
2025-12-28,Product_G,North,774,22.57,17469.18,6524.88,107.56,58.87,1
2025-12-28,Product_G,South,719,23.21,16687.99,6200.39,107.56,58.87,1
2025-12-28,Product_G,East,717,22.98,16476.66,4308.31,107.56,58.87,1
2025-12-28,Product_G,West,661,23.46,15507.06,5013.9,107.56,58.87,1
2025-12-28,Product_H,North,348,50.04,17413.92,4587.83,107.56,58.87,1
2025-12-28,Product_H,South,340,49.57,16853.8,5747.85,107.56,58.87,1
2025-12-28,Product_H,East,328,50.25,16482.0,5462.3,107.56,58.87,1
2025-12-28,Product_H,West,274,51.05,13987.7,4102.19,107.56,58.87,1
2025-12-28,Product_I,North,944,14.48,13669.12,4271.58,107.56,58.87,1
2025-12-28,Product_I,South,908,14.8,13438.4,4732.9,107.56,58.87,1
2025-12-28,Product_I,East,912,14.17,12923.04,6206.01,107.56,58.87,1
2025-12-28,Product_I,West,957,14.75,14115.75,7210.93,107.56,58.87,1
2025-12-28,Product_J,North,557,31.35,17461.95,4438.82,107.56,58.87,1
2025-12-28,Product_J,South,567,32.89,18648.63,5924.66,107.56,58.87,1
2025-12-28,Product_J,East,522,31.46,16422.12,6250.51,107.56,58.87,1
2025-12-28,Product_J,West,463,32.2,14908.6,4469.12,107.56,58.87,1
2025-12-28,Product_K,North,588,28.3,16640.4,4289.25,107.56,58.87,1
2025-12-28,Product_K,South,598,28.11,16809.78,5953.61,107.56,58.87,1
2025-12-28,Product_K,East,729,27.88,20324.52,5855.79,107.56,58.87,1
2025-12-28,Product_K,West,639,27.73,17719.47,4802.11,107.56,58.87,1
2025-12-28,Product_L,North,826,21.65,17882.9,5297.31,107.56,58.87,1
2025-12-28,Product_L,South,669,21.5,14383.5,5261.14,107.56,58.87,1
2025-12-28,Product_L,East,701,22.04,15450.04,4426.68,107.56,58.87,1
2025-12-28,Product_L,West,748,21.59,16149.32,6031.6,107.56,58.87,1
